,tweetID,sentID,hashtags,user,usertype,TweetSentence,phase1Candidates
245,170,0,nan,CyberAryan,Z,@PhillyDailyNews I also poop 3 seconds quicker since Trump became President.,Trump|| President|| 
246,170,1,nan,CyberAryan,Z,What does it mean?,
247,170,2,nan,CyberAryan,Z,Read on to find out...,
248,171,0,nan,YouFoundJohnny,Z,@DubuissonBen @TheMeemStreams @ChelseaClinton @American1765 @GeorgiaDirtRoad @nia4_trump @SpecialKMB1969 @RepublicanChick @VFL2013 @KNP2BP @GaetaSusan @DrEstella @skb_sara Who's not making sense now?,Who's|| 
249,171,1,nan,YouFoundJohnny,Z,I guess you know Trump personally to attack his character like that.,Trump|| 
250,171,2,nan,YouFoundJohnny,Z,You're just another shee following the herd,
251,172,0,nan,imkatbrat,Z,You get it done president trump!!!!,
252,172,1,nan,imkatbrat,Z,@POTUS we agree 100% @realDonaldTrump,
253,173,0,nan,Gary_Composer1,Z,Why I'll Never Sympathize with Regretful Trump Voters,Sympathize|| Regretful Trump Voters|| 
254,173,1,nan,Gary_Composer1,Z,via @Esquire,
255,174,0,nan,CassieJHill,Z,Gorsuch on SCOTUS would be a win for dark money in politics,Gorsuch on SCOTUS|| 
256,175,0,"SUsocialwork, epgilheanyS17",TiffanyBellesi,Z,"""There is no us in them"" ""When women come together, big change can happen.""",
257,176,0,nan,TroubledDays,Z,"Trump Doubles-Down On Obama 'Wiretap' Narrative: ""This Is Unprecedented""",Trump Doubles-Down On Obama 'Wiretap' Narrative|| Unprecedented|| 
258,177,0,nan,dershy,Z,@ChuckNellis Sen Cruz will stand strong!,Sen Cruz|| 
259,178,0,nan,SpacedadUNI,Z,[Yahoo News] Trump Backs Away From Campaign Promises,[Yahoo News] Trump Backs Away|| Campaign Promises|| 
260,179,0,nan,vik21_yadav,Z,"Arvind Kejriwal writes to LG of Delhi, asks to pay Rs 3.86 crore of public money for personal legal battles",Arvind Kejriwal|| LG of Delhi|| Rs 3.86|| 
261,180,0,nan,martaconstanta3,Z,Trump’s new Russia expert wrote a psychological profile of Vladimir Putin — and it should scare Trump,Russia|| Vladimir Putin|| Trump|| 
262,181,0,nan,robertsrickyb,Z,Judicial Watch Sues for Records Between Key Obama Scientists Involved in Global Warming Controversies,Judicial Watch Sues|| Records|| 
263,182,0,"breakingnews, news",Apocrifos,Z,Trace: Trump is really like...,Trace: Trump|| 
264,183,0,nan,Johndm1952,Z,Excellent both US/Ca need politicians who fight against Islam not invite them in to run our govt &  change our Xian way of life.,US/Ca|| Islam|| Xian|| 
265,184,0,nan,JonWiener1,Z,It's take a break from trump time: dodgers opening day game starts NOW,
266,185,0,nan,Mhambi_M,Z,Mr. Hall You were the one who sent out a Tweet Claiming President Obama and His Mother were born in Kenya Which is Inaccurate.,Mr. Hall|| Tweet Claiming President Obama|| Mother|| Kenya|| Inaccurate|| 
267,186,0,nan,LundYo1991,Z,@realDonaldTrump @WhiteHouse JUST LIKE YOUR BUDDIES AT FOX/AILES PREDATOR PIT-ORIELY-HANNITY-AND TRUMP ALL IN SAME SELF CENTERED GROUP OF PIGS NO WONDER U SUCK UP TO FOX,LIKE|| BUDDIES AT FOX/AILES PREDATOR PIT-ORIELY-HANNITY-AND TRUMP|| SELF CENTERED GROUP OF PIGS|| WONDER U SUCK|| FOX|| 
268,187,0,"trump, USA",media_trump,Z,Source: Ewing returns to Georgetown as coach - ESPN,Source: Ewing|| Georgetown|| ESPN|| 
269,188,0,nan,Apocrifos,Z,"Road to rebuilding coal country starts with … literally, roads - Navajo Nation wants Trump to subsidize coal sales to struggling power plan…",Navajo Nation|| Trump|| 
270,189,0,nan,DoYouScience,Z,The manatee is no longer endangered-- but is this a good thing?,
271,190,0,"breakingnews, news",Apocrifos,Z,"Soros-tied networks, foundations joined forces to create Trump 'resistance' fund",Trump|| 
272,191,0,FartNews,rushsylvania,Z,Trump’s Precedent for Claiming Immunity?,Trump’s Precedent|| Claiming Immunity|| 
273,191,1,FartNews,rushsylvania,Z,Clinton v. Jones Look at this BS.,Jones Look|| BS|| 
274,191,2,FartNews,rushsylvania,Z,What about Obama spy on Trumps?,Obama|| Trumps|| 
275,192,0,nan,Anorthosis87,Z,Trade Surplus 2,Trade Surplus 2|| 
276,192,1,nan,Anorthosis87,Z,"US President Trump has announced a study to explain why some countries have a ""chronic"" trade surplus with his country.",US President Trump|| 
277,193,0,nan,shirleycolleen,Z,Trump Points to Fox Report of 'Unprecedented' Surveillance,Trump Points|| Fox Report of 'Unprecedented' Surveillance|| 
278,194,0,nan,skannamalai,Z,@Chris_arnade Both can be true!,
279,194,1,nan,skannamalai,Z,and provide insights that hopefully are actionable for those of us who view Trump as an existential threat to America,Trump|| America|| 
280,195,0,nan,jmtf2883,Z,"Trump ALWAYS, let me repeat, ALWAYS turns out to be correct.",Trump ALWAYS|| ALWAYS|| 
281,196,0,nan,zesty_tv,Z,John Oliver Can’t Believe How Stupid Trump’s “Stupid Watergate” Has Become,John Oliver Can’t Believe|| Stupid Trump’s “Stupid Watergate|| Become|| 
282,197,0,nan,DavidECathey2,Z,They thought politics was a dirty dog eat dog world.,
283,197,1,nan,DavidECathey2,Z,Welcome to business 101.,
284,197,2,nan,DavidECathey2,Z,Lets make a deal!,
285,198,0,nan,shawnchil,Z,All people the @JoeNBC swears by,
286,199,0,nan,PoliticsNewz,Z,Trump's TV Obsession Is a First,Trump's TV Obsession|| First|| 
287,200,0,nan,Snorker_News,Z,First Lady Melania Trump's official portrait unveiled -,First Lady Melania Trump's|| 
288,201,0,nan,Politicoscope,Z,BULGARIA POLITICS: GERB Wants to Form Government By End-April - - ...,BULGARIA POLITICS: GERB Wants|| Form Government By End-April|| 
289,202,0,nan,gwbozz,Z,@mbailey034 @ABC It had nothing to do with scary western media about NK issue.,NK|| 
290,202,1,nan,gwbozz,Z,This is why SK is more worried about Trump than NK.,SK|| Trump|| NK|| 
291,203,0,"Precedentonthetake, Trump",mequantum,Z,The Grift of all time.,The Grift|| 
292,203,1,"Precedentonthetake, Trump",mequantum,Z,For a,
293,204,0,"Republican, autocracy",jswiftgull,Z,The new way.,
294,204,1,"Republican, autocracy",jswiftgull,Z,"If you don't like it, change the rules!",
295,204,2,"Republican, autocracy",jswiftgull,Z,Building the @realDonaldTrump @SenMajLeader,
296,205,0,nan,maryannstok,Z,Trump's Mar-a-Lago trips cost taxpayers about $10M so far,Trump's Mar-a-Lago|| 
297,206,0,nan,edmacnt,Z,@realDonaldTrump please fire comey and hire @TGowdySC,
298,207,0,nan,BarbaraBarna,Z,Comedy Central Launches Weekly Trump-Aimed Late-Night Show,
299,208,0,nan,CmonSenseTrump,Z,Comedy Central Launches Weekly Trump-Aimed Late-Night Show,
300,209,0,setup,NatsWP,Z,Mighty suspicious the metro explosions happens just in time to shift the axis from Trump/Russia to Terrorist/Russia,Trump/Russia|| Terrorist/Russia|| 
301,210,0,nan,stop_trump_ryan,Z,Trump's Secretary of Everything: Jared Kushner @CNNPolitics,Trump's Secretary of Everything: Jared Kushner|| 
302,211,0,"trump, ard",elbblitz,Z,The latest elbblitz propaganda blatt!,
303,211,1,"trump, ard",elbblitz,Z,Thanks to @Weltregierung @jpmlynch,
304,212,0,nan,eomrules,Z,"@SovietSergey when trump speaks I just assume he's lying based on past history, regardless of whether I have evidence of it",
305,213,0,nan,signalfr0mnoise,Z,@mrkthompsn @Endressa1206 @NewYorkJetsSuck @RWTrollPatrol @RandPaul Cambridge Analytica homie,Cambridge Analytica|| 
306,214,0,nan,HaggarSnert,Z,That's fine jam it down their throat and ask them how it tastes.,
307,214,1,nan,HaggarSnert,Z,"Go te ""Harry Reid Rule"" Route","""Harry Reid Rule"" Route|| "
308,215,0,nan,CSGlobe,Z,"Trump vows to 'SOLVE' North Korea &; threatens China: 'If you don't deal with Kim, I WILL'",'SOLVE' North Korea|| China|| Kim|| 
309,216,0,nan,Aefray1,Z,Trump's Crackdown On Sanctuary Cities Begins via @YouTube,Trump's Crackdown On Sanctuary Cities Begins|| 
310,217,0,nan,HillstromJohn,Z,"""Kushner is the de facto president, and Trump is the czar of golfing and tweeting"" @realDonaldTrump",Trump|| 
311,218,0,nan,ColleenJaycee1,Z,"Trump Made Ivanka an Assistant, JFK Made His Brother Bobby Attorney General",Trump Made Ivanka|| Assistant|| JFK Made|| Brother Bobby Attorney General|| 
312,219,0,nan,NSelkie,Z,Two words he took out of the mouth of 99% of the world's population.,
313,220,0,nan,ShakunSoft,Z,Trump will allow immigrants to obtain citizenship through military service - Fox News,Fox News|| 
314,221,0,nan,christy_mcafee,Z,Well we love you,
315,222,0,nan,djkolive,Z,Melania Trump Just Got TRAGIC News From New York City - She'll Never Recover [DETAILS],Melania Trump|| Got TRAGIC News|| New York City|| Recover [DETAILS|| 
316,223,0,nan,jamiechance05,Z,All I can say is RUN!,RUN|| 
317,223,1,nan,jamiechance05,Z,You don't like our Pres.,Pres|| 
318,223,2,nan,jamiechance05,Z,Leave!,
319,223,3,nan,jamiechance05,Z,You won't be missed!,
320,224,0,"social, business, news, networks",socialstartnow,Z,Send your news out to over 4 million followers.,
321,225,0,"Trump, EU, Mexico",BrettBruen,Z,"As talks tariffs, accelerates trade talks with .",
322,225,1,"Trump, EU, Mexico",BrettBruen,Z,Just one of the complexities US will face in renegotiating .,US|| 
323,226,0,nan,zakkevanss,Z,@sheivz I'm not comparing I agree Trump is a lot more outspoken and isn't the most fit president but Obama called out Hillary for going back,Trump|| Obama|| Hillary|| 
324,227,0,nan,CaSmileDoc,Z,@FLOTUS Sooo Natural Beauty.,
325,227,1,nan,CaSmileDoc,Z,Very classy and elegant.,
326,227,2,nan,CaSmileDoc,Z,America is so lucky and very proud of the FLOTUS her Majesty Mrs Melania Trump.,FLOTUS|| Majesty Mrs Melania Trump|| 
327,228,0,nan,Billy_Pie5,Z,@CNN @CNNgo president Kushner will report to president Bannon to decide what to tell puppet Trump to tweet.,Kushner|| Bannon|| Trump|| 
328,228,1,nan,Billy_Pie5,Z,Donnie the generals dont trust u,
329,229,0,SusanRice,elwood_jack,Z,@politico When does @politico cover the story?,
330,229,1,SusanRice,elwood_jack,Z,@Cernovich had it yesterday.,
331,230,0,nan,woodymcfarley,Z,Stand up to Donald Trump |,Donald Trump|| 
332,231,0,"seattle, usps, ??????",joseph_kwon,Z,Trump should be charged for what he has done.,
333,232,0,nan,drf30,Z,@VoiceInReno Trump is not your president as far as you are concerned despite the facts he was legally and democratically elected president months ago.,Trump|| 
334,233,0,nan,JudeReneMontars,Z,Why Trump lies,Trump|| 
335,234,0,nan,madlymad,Z,Trump claims wiretap tweet ‘is turning out to be true’ FINALLY UNATTACHED FROM ALL REALITY & IS DROWNING IN HIS LIES,FINALLY UNATTACHED|| REALITY|| DROWNING|| LIES|| 
336,235,0,nan,lovabletuba,Z,@realDonaldTrump @WhiteHouse Thanks Pres Trump for forging alliances with foreign countries,Pres Trump|| 
337,236,0,nan,Ange6H777,Z,@jlangdale @HillaryClinton I guess the definition of patriot has changed then...Hillary is 1 of the most corrupt women to EVER enter politics bar none..1 evil ho..,
338,237,0,"DiiME, GORDiiTOO",YO_SOY_DR,Z,() Donald Trump to Be Impersonated by Anthony Atamanuik on Comedy Central's 'The President Show' (),Donald Trump|| President Show|| 
339,238,0,nan,squishieg,Z,@RawStory ...is the true?,
340,238,1,nan,squishieg,Z,In 2017?,
341,238,2,nan,squishieg,Z,Holy crap!,
342,238,3,nan,squishieg,Z,How does Fox news get away with it?,Fox|| 
343,238,4,nan,squishieg,Z,"Never mind, the same way President Trump does.",President Trump|| 
344,239,0,"Trump, ClimateChange",IgnacioMls,Z,Big companies defy on,
345,240,0,nan,Soliloqee,Z,Trump is so high T everybody around him becomes higher T too,
346,241,0,nan,LisaHauser8,Z,@Trump_Truther Gorsuch thinks like the trump regime.,Gorsuch|| 
347,241,1,nan,LisaHauser8,Z,Corporations love him.,
348,241,2,nan,LisaHauser8,Z,We don't need another swamp creature!,
349,242,0,nan,Mora_here,Z,@foreignpolicy77 It's the same reason y dems.,
350,242,1,nan,Mora_here,Z,refuse to applaud when Trump mentioned EQUALITY FOR ALL during the speech to congress.,Trump|| EQUALITY|| 
351,243,0,"tcot, MAGA, Trump",63red,Z,Gun Sales Up in March Despite Decrease in Background Checks -,Gun Sales|| March Despite Decrease in Background Checks|| 
352,244,0,nan,ChioNation,Z,OMG!,
353,244,1,nan,ChioNation,Z,This Hurts my ears!!,Hurts|| 
354,244,2,nan,ChioNation,Z,President Trump singing.,President Trump|| 
355,245,0,nan,adktrixie,Z,@TheRickyDavila And trump.,
356,245,1,nan,adktrixie,Z,"Apparently powerful, wealthy men can get away with anything.",
357,246,0,nan,environmentguru,Z,How the Ebola Crisis Helped Launch Donald Trump’s Political Career: How the Ebola Crisis…,Ebola Crisis|| 
358,247,0,nan,bobberlet,Z,"@PrisonPlanet @JayneGalt I agree give Trump a chance, but he's been taken in by Putin, who is far more ruthless than him.",Trump|| Putin|| 
359,248,0,nan,environmentguru,Z,This is China s strongest statement yet on climate action: In the week before Donald Trump…,China|| Donald Trump|| 
360,249,0,nan,PoeticAphorism,Z,"@GStanley1966 @TIME Ladies &; gentlemen, this Troll name George Stanley is a typical, asinine, uneducated, brainwashed Trump toll.",Ladies|| Troll|| George Stanley|| Trump|| 
361,250,0,nan,japalian7,Z,Wow...what a sport!,
362,251,0,"tcot, MAGA, Trump",63red,Z,Trump Donates Entire First-Quarter Salary to National Park Service -,Trump Donates Entire First-Quarter Salary|| National Park Service|| 
363,252,0,susanrice,Citizenpundit12,Z,"And never mentions the honesty of lying ... but then, he fears confronting a black woman.",
364,252,1,susanrice,Citizenpundit12,Z,@Morning_Joe @POTUS @TheJuanWilliams,
365,253,0,"tcot, MAGA, Trump",63red,Z,Teachers Union Unable to Win Outright at Leader’s Alma Mater -,Teachers Union Unable|| Win Outright at Leader’s Alma Mater|| 
366,254,0,nan,RottenGrapes1,Z,First Lady Melania Trump Gets Her First Official Portrait - NPR,First Lady Melania Trump Gets|| First Official Portrait|| NPR|| 
367,255,0,Brexit,Bacchus_Baracus,Z,That's nothing.,
368,255,1,Brexit,Bacchus_Baracus,Z,You should have heard @BorisJohnson during the campaign.,
369,256,0,nan,Catscan314,Z,@ABC Bit by Bit the media and other investigations are putting together the pieces that will someday remove Trump from office.,Bit by Bit|| Trump|| 
370,257,0,nan,5DeputyDawg5,Z,@ABC Bit by Bit the media and other investigations are putting together the pieces that will someday remove Trump from office.,
371,258,0,nan,artbookends1,Z,Trump Meeting with Arab Leaders | Prophecy Update via @YouTube,Trump Meeting|| Arab Leaders|| Prophecy Update|| 
372,259,0,nan,jewelsfurs58,Z,Trump son-in-law Kushner reportedly settling Christie score in transition,Kushner|| Christie|| 
373,260,0,nan,RottenGrapes1,Z,Trump takes aim at tech's beloved H1-B visas - The Hill,H1-B|| The Hill|| 
374,261,0,nan,kxdd_,Z,"Opinion: We can win the fight against climate change, with or without Trump, writes Michael Bloomberg...",Trump|| Michael Bloomberg|| 
375,262,0,Trump,RightWingTube,Z,"WATCH: Gohmert Tells Trump To Stick With Conservatives Who Supported Him, Not Ryan",WATCH: Gohmert Tells Trump|| Stick|| Conservatives|| Supported|| Ryan|| 
376,263,0,nan,wburnett123,Z,@Ryan_Harkness12 @pebsie63 @Scully64 It was a national wipe out.,
377,263,1,nan,wburnett123,Z,A landslide in reality if you look at a map and all the area Trump won.,Trump|| 
378,263,2,nan,wburnett123,Z,For crying out loud what a lame excuse.,
379,264,0,"fx, forex, finance",Dukascopy_News,Z,"Trump calls St. Petersburg metro tunnel blast ""terrible thing""",St. Petersburg|| 
380,265,0,"tcot, MAGA, Trump",63red,Z,Texas Tea Party Sends Bold Message To Trump -,Texas Tea Party Sends Bold Message|| Trump|| 
381,266,0,8YearRule,brucemaxwe11,Z,"Unleash the rule change now, no more filibusters, even for strongly conservative legislation.",
382,267,0,nan,TheOldGeeezer,Z,@CNNPolitics Trump is hilarious,Trump|| 
383,268,0,nan,MaxSkyler1,Z,"@waggles111 @andersonDrLJA I meant Pres Trump created over 300,000 jobs in his first Qtr as president...I think u should give Pres Trump at least a chance...",Pres Trump|| Qtr|| Pres Trump|| 
384,269,0,"tcot, MAGA, Trump",63red,Z,Surely Climate Catastrophists Have a Better Argument Than This -,Surely Climate Catastrophists|| Better Argument|| 
385,270,0,nan,Politics_Info,Z,Ferrari once owned by Donald Trump sells for $270K in Fort Lauderdale | Video – Sun Sentinel,Donald Trump|| Fort Lauderdale|| Video|| Sun Sentinel|| 
386,271,0,nan,janconcern,Z,@aseitzwald @Alex_Roarty What?,
387,271,1,nan,janconcern,Z,!30 States plus many counties n ur blue states voted for Trump!,States|| Trump|| 
388,271,2,nan,janconcern,Z,Come out of your bubble-u sound like the wrong Polls msm keep parroting,Polls|| 
389,272,0,"tcot, MAGA, Trump",63red,Z,The ‘New Face’ of the Democrats: 78 Year-Old Maxine Waters -,
390,273,0,nan,AlbertsonForste,Z,That as far as spaceship might and main moldable utilizing high particular trump: wiwglu,
391,274,0,nan,tunexposure,Z,Killer Mike Defends Kanye West’s Meeting With President Trump,Killer Mike Defends Kanye West’s Meeting|| President Trump|| 
392,275,0,nan,SexismReport,Z,Rep. @MaxineWaters says she won't stop fighting Donald Trump until he is impeached:,Donald Trump|| 
393,276,0,nan,Justice2Tayler,Z,"David Cay Johnston, ""The Making of Donald Trump"" via @YouTube",David Cay Johnston|| Making of Donald Trump|| 
394,277,0,Trump,LPStrategies,Z,A majority of African American women and a plurality of Hispanic women disapprove of job so far.,African American|| Hispanic|| 
395,277,1,Trump,LPStrategies,Z,1/2,
396,278,0,nan,Shakar_EL,Z,"There re a lot of politics in this life,someone is beefing me cuz I brought a deal through his colleague, the Cold war is crazy I swear",Cold|| 
397,279,0,nan,cbelive_com,Z,"clickhere ""Trump Shifts Course on Egypt, Praising Its Authoritarian Leader"" by PETER BAKE…","""Trump Shifts Course on Egypt|| Praising|| Authoritarian Leader"" by PETER BAKE|| "
398,280,0,"tcot, MAGA, Trump",63red,Z,"WATCH: Gohmert Tells Trump To Stick With Conservatives Who Supported Him, Not Ryan -",WATCH: Gohmert Tells Trump|| Stick|| Conservatives|| Supported|| Ryan|| 
399,281,0,nan,Carol_Peaslee,Z,Uh Oh!,
400,281,1,nan,Carol_Peaslee,Z,Ranking Intelligence Committee Democrat Now AGREES With Nunes On Trump Surveillance!,Ranking Intelligence Committee Democrat|| AGREES|| Nunes On Trump Surveillance|| 
401,281,2,nan,Carol_Peaslee,Z,[VIDEO],
402,282,0,nan,IndigoTidings,Z,Trump hosted truck drivers at the WH w/out a word about the advanced driverless semi fleets that soon replace them”,WH|| 
403,283,0,T,KnowYourLeakGuy,Z,President Donald Trump Welcomes Egyptian President To The White House | Nbc (pls RT???),President Donald Trump Welcomes Egyptian President|| The White House|| Nbc|| RT|| 
404,284,0,nan,debra0120,Z,HE DID IT!,
405,284,1,nan,debra0120,Z,"Effective Immediately, Trump Just Overturned…",Effective Immediately|| Trump|| Overturned|| 
